Drug_id	Manufacturer	Name
9	?	?
12	?	?
14	?	?
23	?	?
24	?	?
29	?	?
30	?	?
34	?	?
40	?	?
42	?	?
50	?	?
56	?	?
59	?	?
66	?	?
71	?	?
72	?	?
84	?	?
87	?	?
99	?	?
102	?	?
103	?	?
105	?	?
110	?	?
116	?	?
117	?	?
119	?	?
128	?	?
132	?	?
136	?	?
137	?	?
144	?	?
146	?	?
153	?	?
161	?	?
162	?	?
166	?	?
172	?	?
177	?	?
179	?	?
190	?	?
203	?	?
205	?	?
214	?	?
216	?	?
217	?	?
218	?	?
224	?	?
225	?	?
236	?	?
252	?	?
253	?	?
260	?	?
271	?	?
272	?	?
275	?	?
277	?	?
280	?	?
282	?	?
283	?	?
289	?	?
292	?	?
298	?	?
300	?	?
301	?	?
302	?	?
307	?	?
314	?	?
323	?	?
324	?	?
326	?	?
327	?	?
332	?	?
333	?	?
334	?	?
335	?	?
338	?	?
339	?	?
340	?	?
342	?	?
349	?	?
351	?	?
354	?	?
355	?	?
365	?	?
370	?	?
373	?	?
375	?	?
377	?	?
379	?	?
383	?	?
385	?	?
391	?	?
398	?	?
402	?	?
403	?	?
404	?	?
407	?	?
408	?	?
409	?	?
412	?	?
417	?	?
420	?	?
425	?	?
426	?	?
431	?	?
435	?	?
447	?	?
449	?	?
451	?	?
453	?	?
460	?	?
461	?	?
463	?	?
468	?	?
469	?	?
473	?	?
474	?	?
481	?	?
502	?	?
506	?	?
507	?	?
508	?	?
509	?	?
511	?	?
515	?	?
518	?	?
521	?	?
523	?	?
524	?	?
525	?	?
530	?	?
533	?	?
554	?	?
559	?	?
561	?	?
565	?	?
569	?	?
570	?	?
571	?	?
572	?	?
602	?	?
609	?	?
610	?	?
621	?	?
624	?	?
625	?	?
627	?	?
628	?	?
629	?	?
630	?	?
631	?	?
641	?	?
642	?	?
644	?	?
652	?	?
653	?	?
654	?	?
655	?	?
657	?	?
672	?	?
685	?	?
689	?	?
703	?	?
705	?	?
707	?	?
708	?	?
719	?	?
723	?	?
724	?	?
725	?	?
727	?	?
728	?	?
738	?	?
744	?	?
747	?	?
748	?	?
749	?	?
753	?	?
755	?	?
759	?	?
764	?	?
772	?	?
776	?	?
778	?	?
782	?	?
784	?	?
789	?	?
790	?	?
797	?	?
798	?	?
800	?	?
814	?	?
816	?	?
821	?	?
825	?	?
828	?	?
835	?	?
843	?	?
845	?	?
847	?	?
848	?	?
855	?	?
857	?	?
858	?	?
859	?	?
884	?	?
886	?	?
888	?	?
889	?	?
891	?	?
901	?	?
902	?	?
905	?	?
910	?	?
911	?	?
913	?	?
915	?	?
922	?	?
932	?	?
937	?	?
943	?	?
946	?	?
948	?	?
949	?	?
953	?	?
973	?	?
997	?	?
999	?	?
1001	?	?
1002	?	?
1004	?	?
1005	?	?
1006	?	?
1007	?	?
1008	?	?
1015	?	?
1016	?	?
1017	?	?
1024	?	?
1025	?	?
1026	?	?
1029	?	?
1030	?	?
1039	?	?
1053	?	?
1055	?	?
1074	?	?
1077	?	?
1080	?	?
1087	?	?
1096	?	?
1097	?	?
1105	?	?
1115	?	?
1122	?	?
1123	?	?
1125	?	?
1130	?	?
1132	?	?
1138	?	?
1140	?	?
1154	?	?
1157	?	?
1158	?	?
1168	?	?
1169	?	?
1178	?	?
1182	?	?
1183	?	?
1191	?	?
1201	?	?
1218	?	?
1220	?	?
1222	?	?
1224	?	?
1227	?	?
1233	?	?
1252	?	?
1254	?	?
1255	?	?
1267	?	?
1269	?	?
1272	?	?
1282	?	?
1286	?	?
1293	?	?
1304	?	?
1312	?	?
1316	?	?
1317	?	?
1320	?	?
1322	?	?
1323	?	?
1324	?	?
1329	?	?
1337	?	?
1349	?	?
1361	?	?
1365	?	?
1376	?	?
1378	?	?
1379	?	?
1380	?	?
1393	?	?
1395	?	?
1406	?	?
1407	?	?
1413	?	?
1415	?	?
1420	?	?
1426	?	?
1427	?	?
1430	?	?
1445	?	?
1449	?	?
1453	?	?
1457	?	?
1460	?	?
1462	?	?
1466	?	?
1470	?	?
1477	?	?
1478	?	?
1480	?	?
1481	?	?
1489	?	?
1498	?	?
1499	?	?
1511	?	?
1526	?	?
1532	?	?
1534	?	?
1536	?	?
1537	?	?
1541	?	?
1545	?	?
1546	?	?
1554	?	?
1565	?	?
1569	?	?
1570	?	?
1574	?	?
1577	?	?
1579	?	?
1582	?	?
1585	?	?
1588	?	?
1596	?	?
1598	?	?
1610	?	?
1617	?	?
1622	?	?
1626	?	?
1627	?	?
1628	?	?
1629	?	?
1642	?	?
1645	?	?
1646	?	?
1647	?	?
1649	?	?
1670	?	?
1671	?	?
1672	?	?
1673	?	?
1676	?	?
1678	?	?
1679	?	?
1685	?	?
1691	?	?
1694	?	?
1706	?	?
1707	?	?
1714	?	?
1716	?	?
1718	?	?
1723	?	?
1731	?	?
1736	?	?
1737	?	?
1739	?	?
1742	?	?
1760	?	?
1761	?	?
1762	?	?
1769	?	?
1770	?	?
1780	?	?
1789	?	?
1798	?	?
1805	?	?
1807	?	?
1819	?	?
1831	?	?
1832	?	?
1837	?	?
1838	?	?
1839	?	?
1845	?	?
1848	?	?
1851	?	?
1855	?	?
1859	?	?
1863	?	?
1865	?	?
1872	?	?
1883	?	?
1905	?	?
1906	?	?
1915	?	?
1916	?	?
1918	?	?
1922	?	?
1923	?	?
1924	?	?
1927	?	?
1935	?	?
1937	?	?
1938	?	?
1939	?	?
1946	?	?
1954	?	?
1956	?	?
1957	?	?
1962	?	?
1966	?	?
1970	?	?
1974	?	?
1977	?	?
1979	?	?
1987	?	?
1991	?	?
1992	?	?
1994	?	?
2005	?	?
2007	?	?
2020	?	?
2041	?	?
2046	?	?
2059	?	?
2060	?	?
2065	?	?
2066	?	?
2068	?	?
2074	?	?
2083	?	?
2093	?	?
2094	?	?
2095	?	?
2104	?	?
2105	?	?
2106	?	?
2108	?	?
2110	?	?
2112	?	?
2136	?	?
2142	?	?
2143	?	?
2147	?	?
2152	?	?
2153	?	?
2155	?	?
2156	?	?
2159	?	?
2161	?	?
2164	?	?
2208	?	?
2213	?	?
2217	?	?
2223	?	?
2226	?	?
2229	?	?
2230	?	?
2246	?	?
2266	?	?
2298	?	?
2299	?	?
2304	?	?
2323	?	?
2324	?	?
2333	?	?
2335	?	?
2337	?	?
2341	?	?
2362	?	?
2385	?	?
2388	?	?
2390	?	?
2392	?	?
2397	?	?
2401	?	?
2410	?	?
2416	?	?
2417	?	?
2418	?	?
2419	?	?
2433	?	?
2439	?	?
2451	?	?
2454	?	?
2457	?	?
2466	?	?
2473	?	?
2476	?	?
2477	?	?
2485	?	?
2486	?	?
2487	?	?
2493	?	?
2494	?	?
2496	?	?
2498	?	?
2501	?	?
2504	?	?
2506	?	?
2512	?	?
2520	?	?
2532	?	?
2538	?	?
2539	?	?
2544	?	?
2550	?	?
2561	?	?
2562	?	?
2568	?	?
2573	?	?
2577	?	?
2582	?	?
2583	?	?
2584	?	?
2586	?	?
2587	?	?
2594	?	?
2597	?	?
2606	?	?
2608	?	?
2610	?	?
2614	?	?
2634	?	?
2637	?	?
2639	?	?
2647	?	?
2649	?	?
2658	?	?
2660	?	?
2663	?	?
2664	?	?
2667	?	?
2681	?	?
2685	?	?
2691	?	?
2695	?	?
2696	?	?
2705	?	?
2706	?	?
2707	?	?
2711	?	?
2712	?	?
2713	?	?
2715	?	?
2720	?	?
2745	?	?
2750	?	?
2762	?	?
2769	?	?
2774	?	?
2784	?	?
2794	?	?
2802	?	?
2804	?	?
2808	?	?
2810	?	?
2811	?	?
2813	?	?
2820	?	?
2829	?	?
2832	?	?
2833	?	?
2834	?	?
2836	?	?
2837	?	?
2852	?	?
2853	?	?
2856	?	?
2860	?	?
2861	?	?
2865	?	?
2866	?	?
2870	?	?
2875	?	?
2879	?	?
2894	?	?
2902	?	?
2906	?	?
2912	?	?
2913	?	?
2918	?	?
2924	?	?
2926	?	?
2932	?	?
2933	?	?
2935	?	?
2936	?	?
2951	?	?
2965	?	?
2969	?	?
2977	?	?
2985	?	?
2987	?	?
2994	?	?
2997	?	?
2999	?	?
3005	?	?
3009	?	?
3016	?	?
3017	?	?
3020	?	?
3021	?	?
3034	?	?
3050	?	?
3057	?	?
3071	?	?
3076	?	?
3078	?	?
3081	?	?
3083	?	?
3085	?	?
3087	?	?
3093	?	?
3106	?	?
3107	?	?
3109	?	?
3111	?	?
3114	?	?
3121	?	?
3122	?	?
3126	?	?
3127	?	?
3128	?	?
3132	?	?
3133	?	?
3136	?	?
3140	?	?
3141	?	?
3153	?	?
3162	?	?
3165	?	?
3171	?	?
3172	?	?
3173	?	?
3175	?	?
3177	?	?
3179	?	?
3182	?	?
3188	?	?
3201	?	?
3213	?	?
3221	?	?
3243	?	?
3244	?	?
3253	?	?
3263	?	?
3271	?	?
3274	?	?
3278	?	?
3279	?	?
3289	?	?
3295	?	?
3298	?	?
3307	?	?
3320	?	?
3326	?	?
3327	?	?
3349	?	?
3350	?	?
3355	?	?
3360	?	?
3362	?	?
3371	?	?
3378	?	?
3380	?	?
3383	?	?
3388	?	?
3389	?	?
3402	?	?
3404	?	?
3410	?	?
3412	?	?
3415	?	?
3416	?	?
3417	?	?
3420	?	?
3421	?	?
3422	?	?
3424	?	?
3425	?	?
3426	?	?
3431	?	?
3432	?	?
3433	?	?
3435	?	?
3454	?	?
3462	?	?
3477	?	?
3478	?	?
3485	?	?
3486	?	?
3488	?	?
3493	?	?
3511	?	?
3523	?	?
3524	?	?
3526	?	?
3546	?	?
3548	?	?
3550	?	?
3555	?	?
3557	?	?
3560	?	?
3577	?	?
3578	?	?
3579	?	?
3580	?	?
3595	?	?
3598	?	?
3602	?	?
3604	?	?
3605	?	?
3609	?	?
3623	?	?
3626	?	?
3627	?	?
3636	?	?
3644	?	?
3650	?	?
3660	?	?
3663	?	?
3671	?	?
3672	?	?
3673	?	?
3674	?	?
3675	?	?
3676	?	?
3678	?	?
3682	?	?
3684	?	?
3695	?	?
3702	?	?
3709	?	?
3719	?	?
3723	?	?
3724	?	?
3732	?	?
3740	?	?
3744	?	?
3749	?	?
3750	?	?
3754	?	?
3757	?	?
3758	?	?
3759	?	?
3771	?	?
3772	?	?
3773	?	?
3776	?	?
3777	?	?
3778	?	?
3782	?	?
3783	?	?
3784	?	?
3787	?	?
3789	?	?
3790	?	?
3792	?	?
3794	?	?
3799	?	?
3800	?	?
3804	?	?
3806	?	?
3807	?	?
3813	?	?
3835	?	?
3841	?	?
3847	?	?
3848	?	?
3849	?	?
3852	?	?
3858	?	?
3859	?	?
3862	?	?
3868	?	?
3884	?	?
3885	?	?
3886	?	?
3895	?	?
3896	?	?
3899	?	?
3901	?	?
3907	?	?
3911	?	?
3914	?	?
3916	?	?
3922	?	?
3924	?	?
3926	?	?
3927	?	?
3928	?	?
3931	?	?
3932	?	?
3934	?	?
3937	?	?
3940	?	?
3951	?	?
3958	?	?
3961	?	?
3981	?	?
3982	?	?
3983	?	?
3992	?	?
4003	?	?
4005	?	?
4007	?	?
4008	?	?
4021	?	?
4022	?	?
4023	?	?
4025	?	?
4026	?	?
4027	?	?
4028	?	?
4040	?	?
4045	?	?
4050	?	?
4052	?	?
4061	?	?
4066	?	?
4070	?	?
4074	?	?
4082	?	?
4088	?	?
4089	?	?
4091	?	?
4093	?	?
4094	?	?
4102	?	?
4106	?	?
4129	?	?
4130	?	?
4131	?	?
4134	?	?
4136	?	?
4137	?	?
4138	?	?
4140	?	?
4142	?	?
4143	?	?
4148	?	?
4157	?	?
4171	?	?
4181	?	?
4182	?	?
4198	?	?
4199	?	?
4204	?	?
4235	?	?
4251	?	?
4254	?	?
4265	?	?
4268	?	?
4269	?	?
4277	?	?
4287	?	?
4290	?	?
4295	?	?
4329	?	?
4343	?	?
4353	?	?
4357	?	?
4360	?	?
4361	?	?
4364	?	?
4368	?	?
4387	?	?
4394	?	?
4395	?	?
4396	?	?
4398	?	?
4400	?	?
4409	?	?
4426	?	?
4430	?	?
4439	?	?
4454	?	?
4456	?	?
4457	?	?
4458	?	?
4459	?	?
4461	?	?
4465	?	?
4467	?	?
4468	?	?
4479	?	?
4491	?	?
4502	?	?
4512	?	?
4515	?	?
4530	?	?
4531	?	?
4536	?	?
4539	?	?
4540	?	?
4545	?	?
4548	?	?
4556	?	?
4562	?	?
4563	?	?
4567	?	?
4570	?	?
4576	?	?
4606	?	?
4612	?	?
4615	?	?
4632	?	?
4633	?	?
4634	?	?
4636	?	?
4641	?	?
4643	?	?
4645	?	?
4646	?	?
4651	?	?
4652	?	?
4658	?	?
4662	?	?
4668	?	?
4670	?	?
4680	?	?
4687	?	?
4691	?	?
4694	?	?
4695	?	?
4696	?	?
4697	?	?
4710	?	?
4719	?	?
4723	?	?
4728	?	?
4729	?	?
4731	?	?
4732	?	?
4733	?	?
4734	?	?
4739	?	?
4758	?	?
4761	?	?
4762	?	?
4768	?	?
4769	?	?
4781	?	?
4784	?	?
4788	?	?
4792	?	?
4793	?	?
4798	?	?
4800	?	?
4801	?	?
4809	?	?
4818	?	?
4820	?	?
4821	?	?
4828	?	?
4831	?	?
4836	?	?
4853	?	?
4854	?	?
4855	?	?
4859	?	?
4870	?	?
4874	?	?
4876	?	?
4878	?	?
4885	?	?
4896	?	?
4905	?	?
4908	?	?
4911	?	?
4912	?	?
4926	?	?
4932	?	?
4934	?	?
4945	?	?
4955	?	?
4956	?	?
4961	?	?
4962	?	?
4968	?	?
4974	?	?
4975	?	?
4976	?	?
4978	?	?
4987	?	?
4989	?	?
4992	?	?
4993	?	?
4996	?	?
4998	?	?
4999	?	?
5000	?	?
5001	?	?
5007	?	?
5015	?	?
5030	?	?
5031	?	?
5049	?	?
5056	?	?
5057	?	?
5060	?	?
5063	?	?
5066	?	?
5069	?	?
5070	?	?
5080	?	?
5081	?	?
5084	?	?
5085	?	?
5091	?	?
5092	?	?
5094	?	?
5095	?	?
5105	?	?
5116	?	?
5123	?	?
5126	?	?
5143	?	?
5146	?	?
5148	?	?
5152	?	?
5159	?	?
5175	?	?
5180	?	?
5191	?	?
5200	?	?
5203	?	?
5205	?	?
5210	?	?
5211	?	?
5215	?	?
5218	?	?
5219	?	?
5230	?	?
5246	?	?
5249	?	?
5256	?	?
5258	?	?
5259	?	?
5274	?	?
5278	?	?
5279	?	?
5281	?	?
5282	?	?
5283	?	?
5289	?	?
5296	?	?
5310	?	?
5326	?	?
5330	?	?
5332	?	?
5334	?	?
5340	?	?
5341	?	?
5348	?	?
5349	?	?
5351	?	?
5356	?	?
5359	?	?
5360	?	?
5363	?	?
5368	?	?
5370	?	?
5376	?	?
5377	?	?
5378	?	?
5382	?	?
5388	?	?
5408	?	?
5409	?	?
5410	?	?
5415	?	?
5421	?	?
5423	?	?
5425	?	?
5426	?	?
5449	?	?
5454	?	?
5455	?	?
5477	?	?
5485	?	?
5501	?	?
5521	?	?
5535	?	?
5536	?	?
5538	?	?
5542	?	?
5546	?	?
5549	?	?
5560	?	?
5574	?	?
5581	?	?
5587	?	?
5589	?	?
5597	?	?
5609	?	?
5625	?	?
5628	?	?
5631	?	?
5635	?	?
5638	?	?
5641	?	?
5646	?	?
5647	?	?
5649	?	?
5650	?	?
5653	?	?
5654	?	?
5674	?	?
5675	?	?
5683	?	?
5687	?	?
5690	?	?
5699	?	?
5701	?	?
5712	?	?
5714	?	?
5717	?	?
5732	?	?
5737	?	?
5743	?	?
5745	?	?
5747	?	?
5748	?	?
5750	?	?
5753	?	?
5763	?	?
5767	?	?
5772	?	?
5789	?	?
5800	?	?
5802	?	?
5822	?	?
5824	?	?
5827	?	?
5834	?	?
5835	?	?
5839	?	?
5840	?	?
5842	?	?
5852	?	?
5853	?	?
5854	?	?
5858	?	?
5867	?	?
5874	?	?
5875	?	?
5881	?	?
5884	?	?
5888	?	?
5891	?	?
5895	?	?
5905	?	?
5915	?	?
5919	?	?
5923	?	?
5927	?	?
5934	?	?
5936	?	?
5937	?	?
5946	?	?
5954	?	?
5956	?	?
5962	?	?
5969	?	?
5970	?	?
5973	?	?
5975	?	?
5977	?	?
5982	?	?
5987	?	?
5992	?	?
5999	?	?
6004	?	?
6012	?	?
6013	?	?
6014	?	?
6035	?	?
6051	?	?
6055	?	?
6056	?	?
6068	?	?
6069	?	?
6074	?	?
6079	?	?
6081	?	?
6084	?	?
6086	?	?
6091	?	?
6100	?	?
6104	?	?
6105	?	?
6106	?	?
6109	?	?
6116	?	?
6118	?	?
6122	?	?
6123	?	?
6140	?	?
6142	?	?
6149	?	?
6167	?	?
6168	?	?
6169	?	?
6175	?	?
6207	?	?
6214	?	?
6225	?	?
6226	?	?
6241	?	?
6247	?	?
6251	?	?
6256	?	?
6260	?	?
6263	?	?
6271	?	?
6280	?	?
6290	?	?
6291	?	?
6316	?	?
6325	?	?
6329	?	?
6331	?	?
6334	?	?
6336	?	?
6343	?	?
6344	?	?
6346	?	?
6347	?	?
6350	?	?
6353	?	?
6363	?	?
6374	?	?
6376	?	?
6379	?	?
6381	?	?
6383	?	?
6390	?	?
6406	?	?
6415	?	?
6417	?	?
6422	?	?
6439	?	?
6457	?	?
6464	?	?
6467	?	?
6472	?	?
6479	?	?
6497	?	?
6500	?	?
6504	?	?
6513	?	?
6514	?	?
6516	?	?
6521	?	?
6528	?	?
6530	?	?
6531	?	?
6532	?	?
6533	?	?
6535	?	?
6540	?	?
6542	?	?
6544	?	?
6546	?	?
6550	?	?
6553	?	?
6567	?	?
6573	?	?
6575	?	?
6584	?	?
6585	?	?
6595	?	?
6599	?	?
6634	?	?
6636	?	?
6650	?	?
6651	?	?
6654	?	?
6655	?	?
6679	?	?
6680	?	?
6682	?	?
6687	?	?
6691	?	?
6699	?	?
6701	?	?
6711	?	?
6712	?	?
6738	?	?
6741	?	?
6742	?	?
6746	?	?
6748	?	?
6750	?	?
6782	?	?
6785	?	?
6795	?	?
6796	?	?
6809	?	?
6812	?	?
6814	?	?
6818	?	?
6819	?	?
6826	?	?
6830	?	?
6837	?	?
6841	?	?
6861	?	?
6864	?	?
6875	?	?
6878	?	?
6883	?	?
6889	?	?
6890	?	?
6914	?	?
6915	?	?
6922	?	?
6929	?	?
6933	?	?
6934	?	?
6935	?	?
6936	?	?
6938	?	?
6944	?	?
6952	?	?
6953	?	?
6959	?	?
6965	?	?
6966	?	?
6968	?	?
6970	?	?
6975	?	?
6993	?	?
6998	?	?
7012	?	?
7014	?	?
7017	?	?
7043	?	?
7047	?	?
7061	?	?
7064	?	?
7066	?	?
7067	?	?
7070	?	?
7078	?	?
7079	?	?
7080	?	?
7090	?	?
7096	?	?
7098	?	?
7106	?	?
7112	?	?
7113	?	?
7114	?	?
7115	?	?
7118	?	?
7138	?	?
7140	?	?
7143	?	?
7147	?	?
7148	?	?
7150	?	?
7172	?	?
7175	?	?
7177	?	?
7187	?	?
7190	?	?
7213	?	?
7216	?	?
7219	?	?
7221	?	?
7223	?	?
7226	?	?
7242	?	?
7243	?	?
7260	?	?
7263	?	?
7268	?	?
7270	?	?
7273	?	?
7274	?	?
7278	?	?
7289	?	?
7290	?	?
7315	?	?
7316	?	?
7323	?	?
7326	?	?
7328	?	?
7341	?	?
7342	?	?
7344	?	?
7354	?	?
7356	?	?
7361	?	?
7373	?	?
7376	?	?
7382	?	?
7383	?	?
7384	?	?
7386	?	?
7396	?	?
7403	?	?
7404	?	?
7406	?	?
7414	?	?
7417	?	?
7419	?	?
7420	?	?
7427	?	?
7435	?	?
7439	?	?
7451	?	?
7452	?	?
7453	?	?
7455	?	?
7460	?	?
7465	?	?
7467	?	?
7468	?	?
7479	?	?
7486	?	?
7488	?	?
7489	?	?
7495	?	?
7497	?	?
7503	?	?
7504	?	?
7510	?	?
7524	?	?
7527	?	?
7545	?	?
7547	?	?
7550	?	?
7556	?	?
7571	?	?
7572	?	?
7573	?	?
7579	?	?
7591	?	?
7593	?	?
7606	?	?
7608	?	?
7610	?	?
7614	?	?
7617	?	?
7619	?	?
7621	?	?
7623	?	?
7624	?	?
7633	?	?
7637	?	?
7638	?	?
7643	?	?
7644	?	?
7646	?	?
7650	?	?
7655	?	?
7657	?	?
7660	?	?
7666	?	?
7667	?	?
7677	?	?
7680	?	?
7695	?	?
7697	?	?
7701	?	?
7705	?	?
7706	?	?
7707	?	?
7711	?	?
7715	?	?
7720	?	?
7733	?	?
7742	?	?
7744	?	?
7745	?	?
7748	?	?
7765	?	?
7767	?	?
7778	?	?
7784	?	?
7785	?	?
7786	?	?
7798	?	?
7802	?	?
7805	?	?
7806	?	?
7809	?	?
7813	?	?
7824	?	?
7827	?	?
7830	?	?
7840	?	?
7841	?	?
7848	?	?
7854	?	?
7856	?	?
7858	?	?
7859	?	?
7875	?	?
7884	?	?
7890	?	?
7893	?	?
7897	?	?
7903	?	?
7904	?	?
7909	?	?
7911	?	?
7916	?	?
7918	?	?
7923	?	?
7925	?	?
7927	?	?
7934	?	?
7936	?	?
7939	?	?
7942	?	?
7945	?	?
7946	?	?
7947	?	?
7948	?	?
7949	?	?
7953	?	?
7956	?	?
7959	?	?
7967	?	?
7980	?	?
7981	?	?
7982	?	?
7995	?	?
7996	?	?
8001	?	?
8002	?	?
8003	?	?
8007	?	?
8009	?	?
8010	?	?
8012	?	?
8017	?	?
8031	?	?
8037	?	?
8051	?	?
8065	?	?
8066	?	?
8067	?	?
8069	?	?
8077	?	?
8080	?	?
8103	?	?
8105	?	?
8109	?	?
8112	?	?
8121	?	?
8133	?	?
8134	?	?
8138	?	?
8149	?	?
8153	?	?
8168	?	?
8173	?	?
